aX,aY,aZ,gX,gY,gZ
-0.3055,0.8276,0.3113,128.5900,5.1100,-277.2000
0.0132,0.8682,0.4187,146.7200,66.1500,-297.2200
-0.1327,0.7496,0.2577,83.3700,55.7200,-260.0500
-0.1166,0.6856,0.3919,107.5900,99.6100,-269.2200
-0.0981,0.7993,0.2996,128.8700,134.0500,-275.3800
0.0034,0.9087,0.3836,150.9200,145.1800,-270.5500
0.0517,1.0287,0.6529,159.5300,152.3900,-253.1900
0.1444,1.1507,0.7930,165.0600,146.4400,-233.5900
0.3314,1.3371,0.9833,154.2800,122.1500,-214.5500
0.5163,1.5421,0.9848,126.1400,100.6600,-203.5600
0.6695,1.6636,0.8267,89.8100,94.8500,-207.4800
0.7676,1.6324,0.6969,63.9100,93.5900,-217.2100
0.8208,1.5367,0.5841,47.3900,92.1200,-217.8400
0.8804,1.4450,0.5514,40.7400,83.3000,-199.3600
0.8818,1.3903,0.4534,48.1600,71.4700,-183.1900
0.8716,1.3849,0.3074,54.8100,63.2800,-171.5700
0.8755,1.4376,0.0927,57.0500,51.6600,-166.8100
0.8296,1.5230,-0.0088,36.4000,35.9100,-167.3000
0.6993,1.4869,-0.0195,4.3400,12.6700,-167.7900
0.5690,1.3601,-0.0098,-8.5400,-6.6500,-160.7900
0.5036,1.2571,0.0132,-6.3700,-14.3500,-148.1900
0.4914,1.2278,0.0371,-4.9700,-15.5400,-132.7200
0.5231,1.2342,-0.0200,-6.5800,-14.3500,-117.1800
0.5187,1.2249,0.0073,-13.4400,-11.0600,-106.1900
0.4690,1.1980,-0.0024,-19.1800,-7.5600,-99.0500
0.4128,1.1610,-0.0337,-23.3100,-5.5300,-93.7300
0.3841,1.1107,-0.0932,-20.9300,-7.5600,-89.4600
0.3665,1.0663,-0.1157,-20.4400,-11.7600,-82.6700
0.3484,1.0141,-0.0917,-20.0200,-16.9400,-64.2600
0.3113,0.9736,-0.1005,-17.2200,-16.7300,-51.0300
0.2943,0.9653,-0.1337,-9.3100,-15.0500,-41.5100
0.2840,0.9882,-0.1459,-3.9200,-10.9900,-34.3000
0.3084,1.0590,-0.1913,-3.2900,-5.3900,-29.4700
0.3509,1.0965,-0.2074,-15.6100,1.0500,-23.8000
0.3196,1.0677,-0.1723,-32.4100,5.8100,-19.4600
0.2616,0.9692,-0.1996,-39.9000,11.6900,-11.3400
0.1947,0.8642,-0.1850,-34.3700,15.0500,-5.3200
0.1464,0.8159,-0.1274,-16.8700,21.2800,-4.9000
0.1757,0.8711,-0.1581,-4.0600,37.1700,-7.2800
0.2313,0.9911,-0.1586,-1.8900,54.8100,-9.1000
0.1996,1.0585,-0.1488,-7.4900,72.3800,-8.6800
0.1996,1.0355,-0.1942,-11.6200,85.2600,-5.0400
0.1879,0.9823,-0.1562,-15.3300,97.6500,-0.9100
0.2133,0.9189,-0.1127,-8.3300,113.8200,3.2200
0.2982,0.8882,-0.1523,-0.0700,135.8700,3.2900
0.3357,0.9174,-0.1474,0.0700,160.3700,2.2400
0.2913,0.9404,-0.1064,-1.7500,178.0100,5.9500
0.2357,0.9584,-0.1737,-6.7200,185.1500,15.3300
